  -30.0000    0.0000000    0.0000000    0.0000000    0.0000000
  -29.9000    0.0000000    0.0000000    0.0000000    0.0000000
  -29.8000    0.0000000    0.0000000    0.0000000    0.0000000
  -29.7000    0.0000000    0.0000000    0.0000000    0.0000000
  -29.6000    0.0000000    0.0000000    0.0000000    0.0000000
  -29.5000    0.0000000    0.0000000    0.0000000    0.0000000
  -29.4000    0.0000000    0.0000000    0.0000000    0.0000000
  -29.3000    0.0000000    0.0000000    0.0000000    0.0000000
  -29.2000    0.0000000    0.0000000    0.0000000    0.0000000
  -29.1000    0.0000000    0.0000000    0.0000000    0.0000000
  -29.0000    0.0000000    0.0000000    0.0000000    0.0000000
  -28.9000    0.0000000    0.0000000    0.0000000    0.0000000
  -28.8000    0.0000000    0.0000000    0.0000000    0.0000000
  -28.7000    0.0000000    0.0000000    0.0000000    0.0000000
  -28.6000    0.0000000    0.0000000    0.0000000    0.0000000
  -28.5000    0.0000000    0.0000000    0.0000000    0.0000000
  -28.4000    0.0000000    0.0000000    0.0000000    0.0000000
  -28.3000    0.0000000    0.0000000    0.0000000    0.0000000
  -28.2000    0.0000000    0.0000000    0.0000000    0.0000000
  -28.1000    0.0000000    0.0000000    0.0000000    0.0000000
  -28.0000    0.0000000    0.0000000    0.0000000    0.0000000
  -27.9000    0.0000000    0.0000000    0.0000000    0.0000000
  -27.8000    0.0000000    0.0000000    0.0000000    0.0000000
  -27.7000    0.0000000    0.0000000    0.0000000    0.0000000
  -27.6000    0.0000000    0.0000000    0.0000000    0.0000000
  -27.5000    0.0000000    0.0000000    0.0000000    0.0000000
  -27.4000    0.0000000    0.0000000    0.0000000    0.0000000
  -27.3000    0.0000000    0.0000000    0.0000000    0.0000000
  -27.2000    0.0000000    0.0000000    0.0000000    0.0000000
  -27.1000    0.0000000    0.0000000    0.0000000    0.0000000
  -27.0000    0.0000000    0.0000000    0.0000000    0.0000000
  -26.9000    0.0000000    0.0000000    0.0000000    0.0000000
  -26.8000    0.0000000    0.0000000    0.0000000    0.0000000
  -26.7000    0.0000000    0.0000000    0.0000000    0.0000000
  -26.6000    0.0000000    0.0000000    0.0000000    0.0000000
  -26.5000    0.0000000    0.0000000    0.0000000    0.0000000
  -26.4000    0.0000000    0.0000000    0.0000000    0.0000000
  -26.3000    0.0000000    0.0000000    0.0000000    0.0000000
  -26.2000    0.0000000    0.0000000    0.0000000    0.0000000
  -26.1000    0.0000000    0.0000000    0.0000000    0.0000000
  -26.0000    0.0000000    0.0000000    0.0000000    0.0000000
  -25.9000    0.0000000    0.0000000    0.0000000    0.0000000
  -25.8000    0.0000000    0.0000000    0.0000000    0.0000000
  -25.7000    0.0000000    0.0000000    0.0000000    0.0000000
  -25.6000    0.0000000    0.0000000    0.0000000    0.0000000
  -25.5000    0.0000000    0.0000000    0.0000000    0.0000000
  -25.4000    0.0000000    0.0000000    0.0000000    0.0000000
  -25.3000    0.0000000    0.0000000    0.0000000    0.0000000
  -25.2000    0.0000000    0.0000000    0.0000000    0.0000000
  -25.1000    0.0000000    0.0000000    0.0000000    0.0000000
  -25.0000    0.0000000    0.0000000    0.0000000    0.0000000
  -24.9000    0.0000000    0.0000000    0.0000000    0.0000000
  -24.8000    0.0000000    0.0000000    0.0000000    0.0000000
  -24.7000    0.0000000    0.0000000    0.0000000    0.0000000
  -24.6000    0.0000000    0.0000000    0.0000000    0.0000000
  -24.5000    0.0000000    0.0000000    0.0000000    0.0000000
  -24.4000    0.0000000    0.0000000    0.0000000    0.0000000
  -24.3000    0.0000000    0.0000000    0.0000000    0.0000000
  -24.2000    0.0000000    0.0000000    0.0000000    0.0000000
  -24.1000    0.0000000    0.0000000    0.0000000    0.0000000
  -24.0000    0.0000000    0.0000000    0.0000000    0.0000000
  -23.9000    0.0000000    0.0000000    0.0000000    0.0000000
  -23.8000    0.0000000    0.0000000    0.0000000    0.0000000
  -23.7000    0.0000000    0.0000000    0.0000000    0.0000000
  -23.6000    0.0000000    0.0000000    0.0000000    0.0000000
  -23.5000    0.0000000    0.0000000    0.0000000    0.0000000
  -23.4000    0.0000000    0.0000000    0.0000000    0.0000000
  -23.3000    0.0000000    0.0000000    0.0000000    0.0000000
  -23.2000    0.0000000    0.0000000    0.0000000    0.0000000
  -23.1000    0.0000000    0.0000000    0.0000000    0.0000000
  -23.0000    0.0000000    0.0000000    0.0000000    0.0000000
  -22.9000    0.0000000    0.0000000    0.0000000    0.0000000
  -22.8000    0.0000000    0.0000000    0.0000000    0.0000000
  -22.7000    0.0000000    0.0000000    0.0000000    0.0000000
