position	UNBOUND	O	OO	OOO	H	OH	OOH	OOOH	HH	OHH	OOHH	OOOHH	HHH	OHHH	OOHHH	OOOHHH	
 -33.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -21.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -21.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -21.700      68    1158    1347     111     601   18774   33485    4926    1313   62722  159327   37762     126    5663   12908       0
 -21.600     109    1962    2204     174     958   31409   55155    8325    2143  105104  265469   63728     238    9398   21547       0
 -21.500     106    1899    2192     183     991   31335   55423    8147    2208  104859  264909   63635     227    9215   21285       0
 -21.400     100    2003    2109     183    1010   31446   55362    8250    2275  105144  265936   62667     198    9467   21433       0
 -21.300      87    1946    2156     168     972   31665   54889    8158    2178  105936  263724   62460     201    9378   21210       0
 -21.200      98    1827    2097     205     909   31450   54580    8301    2111  104847  264359   62505     191    9487   21423       0
 -21.100      99    1925    2137     142     986   31312   54637    8278    2249  104443  264381   63001     214    9574   21610       0
 -21.000      98    1911    2153     188     983   31106   54764    8197    2126  104851  265496   62793     219    9485   21404       0
 -20.900     101    1920    2225     183     982   31029   54602    8145    2168  104777  264460   62422     213    9442   21252       0
 -20.800      89    1952    2187     183     940   30966   54749    8202    2081  105043  263808   63002     223    9256   21357       0
 -20.700      81    1975    2185     175     930   31057   54552    8073    2117  104920  263546   62213     236    9462   21096       0
 -20.600      79    1921    2110     180     950   31394   53788    8032    2184  105040  262931   62084     211    9327   21227       0
 -20.500      90    1904    2151     164     895   31324   54446    8048    2152  104143  263737   62722     225    9448   21255       0
 -20.400      96    1913    2116     173     984   30715   54011    8032    2123  104707  263513   62678     251    9423   20920       0
 -20.300      92    1899    2120     163     949   30982   54066    7994    2304  104480  263727   62176     224    9602   21171       0
 -20.200      86    1930    2237     169     920   30688   53723    8265    2220  104993  263295   62534     238    9399   20891       0
 -20.100      84    1827    2056     178     964   30913   53741    7958    2220  104230  263326   62105     235    9410   21336       0
 -20.000      75    1801    2176     169     966   30699   54081    8078    2267  104352  263802   62629     233    9440   21030       0
 -19.900      74    1846    2155     145     920   30555   53610    7793    2182  104267  263362   62720     216    9428   21205       0
 -19.800      90    1876    2072     182     882   30750   53628    7921    2151  103885  263042   62438     241    9395   21048       0
 -19.700      80    1793    2146     160     894   30778   53799    7792    2139  104176  263670   62496     224    9562   21229       0
 -19.600      77    1770    2046     159     973   30701   53353    8134    2223  104796  263471   62251     238    9420   21211       0
 -19.500     103    1795    2009     157     902   30732   53414    7884    2128  104655  264561   62219     220    9503   21391       0
 -19.400      85    1886    1958     153     861   30806   53193    8023    2144  104362  264275   62302     228    9596   21338       0
 -19.300      75    1467    1684     126     776   24833   44300    6459    1760   85307  216023   51112     196    7620   17315       0
 -19.200      38     960    1069      81     464   15325   27349    3983    1013   51976  131896   30814     121    4733   10560       0
 -19.100      33     913    1100      71     426   15428   27394    4003    1031   52066  132030   31127      89    4757   10360       0
 -19.000      33     859    1028      88     475   15174   27112    4071    1058   51962  131830   31035      95    4703   10266       0
 -18.900      43     903    1061      86     501   14988   27305    4024    1048   52160  131027   31166     114    4721   10694       0
 -18.800      47     870    1140      95     438   15019   26971    4044    1091   51733  130594   30973     130    4735   10388       0
 -18.700      27     984    1015      92     455   14971   27344    4019    1038   52486  131074   31103     108    4795   10652       0
 -18.600      33     905    1074      61     455   14944   27182    4167     992   52138  130851   30737     106    4715   10521       0
 -18.500      42     906    1077      82     463   15012   27085    4127    1086   52079  130645   30728     107    4789   10565       0
 -18.400      35     979    1118      73     474   15059   26658    4057    1095   52249  131108   30781     117    4977   10621       0
 -18.300      47     929    1052      84     451   15133   26743    4040    1079   52215  131017   31042     138    4882   10596       0
 -18.200      41     882    1052      92     420   15148   26769    4094    1124   51892  130981   30976     128    4822   10580       0
 -18.100      51     915    1055     101     449   14931   26777    4066     999   51645  131963   31528     124    4938   10692       0
 -18.000      48     964    1030      86     448   15143   27025    4078    1057   52042  131523   31287     111    4842   10467       0
 -17.900      41     940    1097      83     480   15128   26922    4090    1034   51762  132065   31301     110    4831   10697       0
 -17.800      40     951    1115      71     485   15148   26981    4099    1069   52230  132743   31147     118    4788   10578       0
 -17.700      29     941    1120      90     488   14904   26856    4043    1094   51966  132078   31278      98    4868   10464       0
 -17.600      62     861    1077      73     508   14945   27179    3990    1123   52049  131520   31189     111    4719   10560       0
 -17.500      50     928    1097      84     499   15223   27129    4052    1080   52020  131795   31723     123    4819   10537       0
 -17.400      54     906    1112      76     475   15043   27589    4087    1088   51779  132512   31634     100    4778   10708       0
 -17.300      46     949    1029     108     483   14898   27327    3970    1106   52445  132816   31209     115    4676   10813       0
 -17.200      51     970    1030      96     457   15133   27021    4074    1159   52309  133588   31634     129    4806   10742       0
 -17.100      36    1033    1050      96     454   14881   26957    4157    1136   52493  133079   31919     144    4682   10783       0
 -17.000      42     936    1064      76     428   14744   26615    4020    1139   52383  133120   31127     125    4745   10597       0
 -16.900      40     964    1077      85     475   14724   26694    4065    1124   52880  132955   31691     124    4770   10637       0
 -16.800      41     953    1024     105     450   14756   26383    3975    1158   52764  132637   31220     122    4801   10638       0
 -16.700      40     913    1048      88     469   14685   26462    4050    1146   52317  132263   31295     125    4913   10767       0
 -16.600      49     930    1057      80     474   14790   26376    4019    1021   52983  131951   31293     123    4693   10725       0
 -16.500      46     922    1018     106     424   14442   26342    3873    1151   52491  132259   31526     107    4830   10588       0
 -16.400      43     925    1050      87     444   14620   26210    3860    1101   51675  131837   31852     121    4796   10550       0
 -16.300      43     928    1068      73     442   14777   26378    4006    1146   52264  131838   31443     124    4785   10462       0
 -16.200      28     835     999      87     437   14791   26327    4089    1104   52389  132547   31969     109    4733   10743       0
 -16.100      33     852    1010      78     417   14791   26461    4040    1072   53067  132758   31565     122    4804   10778       0
 -16.000      49     836     993     101     409   15014   26620    4007    1079   52421  132162   31655     124    4853   10594       0
 -15.900      30     874     957      73     456   14959   27032    3944    1069   52622  132672   31357     105    4889   10785       0
 -15.800      38     866     971      63     395   14812   26640    3892    1189   52830  133766   31669     126    4787   10703       0
 -15.700      34     898     954      68     397   14970   26737    3940    1139   52724  134394   31927      99    4911   10763       0
 -15.600      36     846    1028      75     439   14874   26724    4059    1059   52987  134553   32093     127    4902   10820       0
 -15.500      26     892     992      78     401   14661   26484    4030    1038   52876  135616   31856     104    5007   11035       0
 -15.400      33     875     958      78     446   14838   26324    4067    1044   52699  136161   31911     102    4984   11043       0
 -15.300      35     903     996      96     441   14695   26122    3892    1101   53100  135034   31825     124    5016   10852       0
 -15.200      30     854    1026      77     396   14976   26233    3838    1104   52675  136183   32098     115    4781   10952       0
 -15.100      32     870     928      92     425   14613   26537    4068    1063   53116  135801   32148      98    5041   10958       0
 -15.000      37     813     989      83     407   14625   26266    3959    1033   52909  135698   31744     107    4796   11118       0
 -14.900      34     840     958      85     430   14460   26181    4066    1006   53244  135828   31995     115    4870   11066       0
 -14.800      49     795     924      75     407   14547   26321    3987    1147   53521  136423   32038     115    4954   10980       0
 -14.700      47     833     986      75     422   14604   26203    4064    1028   54116  136444   32160     103    4879   11207       0
 -14.600      23     835     919      82     413   14424   26283    3978    1086   53903  137025   32183     105    4971   11252       0
 -14.500      34     850     988      74     400   14762   26290    4178    1090   54677  136165   32011     129    4968   11100       0
 -14.400      38     824     967      75     416   14609   26124    3910    1074   53877  137153   31980     108    4933   11062       0
 -14.300      42     864     881      80     433   14631   26505    3890    1078   54186  137143   32572     100    4991   11116       0
 -14.200      38     804     966      63     414   14707   26275    4010    1060   53967  137195   32067     117    4967   10966       0
 -14.100      27     801     943      73     404   14757   26058    3978    1177   54074  136641   32044     118    5054   11189       0
 -14.000      31     846     901      76     385   14540   26335    3816    1098   53925  136823   32388     113    4980   11260       0
 -13.900      28     846     902      88     386   14433   26010    3801    1080   54480  137581   32382     115    4939   11331       0
 -13.800      27     827     920      53     400   14394   25941    3880    1121   53873  137330   32142     130    5034   11246       0
 -13.700      45     823     894      75     394   14365   25870    3772    1117   54714  137915   32560     125    5052   11072       0
 -13.600      28     788     892      67     399   14298   25672    3773    1178   54366  137995   32544     111    4926   11241       0
 -13.500      29     814     869      73     392   14225   25956    3855    1155   54437  138481   32839     125    5123   11391       0
 -13.400      28     758     806      55     405   14212   26221    3730    1153   54775  138294   32948     116    5085   11414       0
 -13.300      35     781     908      58     382   14402   25965    3989    1129   54819  138624   32999     120    5118   11182       0
 -13.200      35     788     912      62     414   14358   26259    3933    1076   54900  138249   32481     125    5078   11440       0
 -13.100      22     801     908      71     448   14395   25768    3948    1111   55434  139111   32946     110    5136   11289       0
 -13.000      31     854     888      78     418   14382   25661    3974    1148   55851  138855   32862     139    5261   11466       0
 -12.900      21     800     894      74     389   14420   25838    3797    1071   55389  139507   32902     117    5247   11406       0
 -12.800      32     762     877      70     409   14646   25471    3865    1158   56436  139649   32899     111    5272   11422       0
 -12.700      29     816     850      70     394   14344   25397    3934    1082   56001  139020   33029     111    5390   11640       0
 -12.600      32     825     913      65     407   14238   25046    3784    1061   55706  139306   32955     123    5310   11481       0
 -12.500      26     769     824      78     374   14209   24865    3654    1078   55836  140930   33025     107    5041   11525       0
 -12.400      29     737     887      80     397   14125   25140    3759    1098   55550  139851   33406     130    5254   11645       0
 -12.300      22     792     925      76     384   14319   24897    3695    1105   55395  139428   33686     121    5273   11505       0
 -12.200      34     793     910      67     360   14372   24811    3729    1080   55581  141047   34176     132    5278   11617       0
 -12.100      37     738     868      75     410   13934   24630    3761    1130   55852  141874   34171     119    5183   11580       0
 -12.000      28     726     816      71     403   14025   24754    3652    1139   56202  143202   34177     135    5396   11828       0
 -11.900      29     674     759      67     403   13799   24772    3838    1182   56091  143649   34188     142    5419   11761       0
 -11.800      39     720     776      69     453   13618   24454    3710    1164   56543  143728   34247     119    5324   12039       0
 -11.700      33     725     751      60     425   13935   24265    3654    1174   56282  144055   34574     131    5404   11736       0
 -11.600      28     662     713      64     405   13625   24284    3599    1163   56440  143546   34987     116    5198   11931       0
 -11.500      39     696     736      70     423   13503   24263    3767    1154   56496  144068   35298     119    5295   11867       0
 -11.400      40     643     800      67     406   13440   24347    3675    1188   56105  144738   35001     126    5310   11998       0
 -11.300      45     654     755      64     416   13529   23825    3628    1169   56803  145038   34553     119    5350   12028       0
 -11.200      27     668     708      74     447   13435   23515    3484    1146   56401  145136   34602     122    5397   11983       0
 -11.100      41     649     712      45     454   13323   23557    3567    1160   56459  144642   34556     135    5379   12040       0
 -11.000      34     654     742      54     414   13184   23344    3466    1140   55996  143940   34711     126    5146   12177       0
 -10.900      30     617     703      80     413   13313   23052    3485    1123   56292  143602   34671     140    5239   12105       0
 -10.800      26     698     783      62     416   13445   23053    3413    1145   56702  142890   34607     127    5308   12105       0
 -10.700      22     600     757      58     441   13085   22824    3387    1101   55629  144031   34535     145    5100   12018       0
 -10.600      33     596     694      64     397   13065   22794    3388    1089   56283  143069   34334     130    5273   11816       0
 -10.500      30     599     754      49     404   13086   22927    3428    1092   56071  142919   34472     124    5288   12147       0
 -10.400      39     673     736      61     427   13126   22648    3371    1088   56091  142294   34443     117    5310   12115       0
 -10.300      24     662     733      55     380   13250   22534    3343    1029   55947  142545   34644     124    5321   11950       0
 -10.200      33     640     709      61     410   13135   22482    3386    1130   55801  143105   34687     124    5319   12020       0
 -10.100      23     671     733      51     392   13174   22788    3396    1113   55665  143217   34631     120    5262   12084       0
 -10.000      26     689     667      65     389   13216   22715    3294    1189   55604  142807   35034     120    5189   11999       0
  -9.900      30     677     702      60     421   13105   22719    3312    1172   56230  143280   34971     125    5270   11937       0
  -9.800      34     630     757      61     429   12891   22474    3320    1132   56290  144736   34962     122    5388   12230       0
  -9.700      29     661     705      60     396   13184   22785    3403    1178   56314  144223   35243     127    5380   11978       0
  -9.600      30     644     718      44     381   13093   22678    3479    1199   56668  144961   35711     131    5430   12093       0
  -9.500      29     718     687      48     353   13130   22601    3473    1179   56820  145811   35533     107    5218   12320       0
  -9.400      35     651     717      52     411   13195   22988    3426    1183   56896  146405   35685     113    5486   12202       0
  -9.300      30     667     786      66     411   13322   22706    3314    1138   57628  146798   35708     121    5502   12376       0
  -9.200      28     686     730      57     438   13036   22786    3279    1124   57988  148142   35770     129    5562   12159       0
  -9.100      38     670     745      81     425   12938   22954    3382    1173   58322  148145   35402     136    5564   12388       0
  -9.000      38     699     700      52     410   12881   22708    3307    1133   58192  148267   35379     114    5564   12518       0
  -8.900      35     719     727      66     369   13137   22695    3349    1234   58545  148738   35142     113    5604   12438       0
  -8.800      40     598     747      56     435   13435   22602    3422    1159   58574  148805   35147     126    5584   12495       0
  -8.700      29     630     727      65     431   13334   22748    3378    1159   58474  148049   35542     120    5479   12448       0
  -8.600      39     649     719      60     375   13229   22776    3328    1177   58717  148051   35437     136    5503   12562       0
  -8.500      24     651     708      56     373   13327   22693    3342    1165   58854  148699   35575     157    5586   12523       0
  -8.400      19     673     729      47     404   13192   22629    3330    1173   59310  148912   35696     124    5679   12437       0
  -8.300      23     585     728      49     421   13467   22596    3402    1101   59294  148905   35812     107    5498   12394       0
  -8.200      24     656     700      49     445   13355   22835    3278    1180   59366  147940   35468     135    5581   12285       0
  -8.100      30     623     720      47     390   13617   22842    3403    1210   59345  147328   35394     131    5666   12569       0
  -8.000      27     646     664      36     390   13385   23105    3424    1160   58730  147492   34903     117    5666   12497       0
  -7.900      26     645     692      53     417   13505   22743    3442    1192   58665  147297   34874     114    5564   12557       0
  -7.800      31     619     731      59     394   13368   22840    3301    1205   58879  147297   34842     131    5616   12466       0
  -7.700      23     682     678      52     409   13568   22594    3433    1207   59146  147219   35068     170    5642   12374       0
  -7.600      32     681     720      54     423   13390   22764    3439    1260   58788  146457   34956     141    5626   12381       0
  -7.500      40     643     689      70     412   13483   23179    3425    1299   59130  146416   34867     132    5597   12281       0
  -7.400      29     686     698      64     421   13295   22918    3427    1314   59248  146976   35214     133    5575   12238       0
  -7.300      39     659     695      52     423   13381   23026    3317    1308   59271  146841   35089     151    5565   12011       0
