position	UNBOUND	O	OO	OOO	H	OH	OOH	OOOH	HH	OHH	OOHH	OOOHH	HHH	OHHH	OOHHH	OOOHHH	
 -33.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -33.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -32.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -31.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -30.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -29.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -28.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -27.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -26.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -25.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -24.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -23.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.300       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.200       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.100       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -22.000       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -21.900       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -21.800       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -21.700       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -21.600       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -21.500       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -21.400       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
 -21.300      56     750     881     100     376    7582   10912    1937     703   15838   26121    5894      95    1619    2536       0
 -21.200     144    2480    2946     379    1375   25460   35993    6555    2411   52983   87034   19987     301    5529    8533       0
 -21.100     149    2508    2954     321    1319   25697   36001    6615    2398   53125   86981   19977     280    5466    8598       0
 -21.000     153    2600    2883     376    1302   25548   36448    6691    2373   52945   86723   19894     232    5477    8522       0
 -20.900     170    2566    2946     360    1219   25684   36282    6613    2331   52492   87143   19860     295    5474    8485       0
 -20.800     191    2623    2894     350    1263   25712   36256    6594    2348   52084   87194   20017     297    5436    8592       0
 -20.700     153    2531    2760     339    1299   25843   36152    6501    2370   52662   87013   19902     273    5311    8504       0
 -20.600     153    2443    2853     339    1284   25571   36493    6682    2300   52937   87253   20015     276    5502    8684       0
 -20.500     151    2487    2853     349    1206   25506   36757    6834    2315   52744   87640   20245     261    5414    8510       0
 -20.400     135    2423    2682     348    1254   25595   36606    6759    2206   52570   87532   20316     283    5648    8582       0
 -20.300     129    2443    2785     377    1261   25231   36855    6810    2290   53362   87278   20432     305    5593    8671       0
 -20.200     139    2454    2756     335    1230   25277   36423    6954    2261   53847   87587   20328     280    5549    8709       0
 -20.100     113    2414    2699     346    1281   25455   35986    6803    2219   53819   88512   20548     303    5602    8742       0
 -20.000     146    2309    2645     352    1345   25117   36705    6492    2165   53778   89575   20975     297    5443    8728       0
 -19.900     127    2383    2475     321    1337   25283   36428    6757    2251   54033   89446   20631     276    5678    8886       0
 -19.800     146    2366    2518     295    1230   25288   36323    6631    2242   54068   89863   20566     278    5698    8840       0
 -19.700     142    2326    2481     310    1188   25117   36472    6826    2268   53985   89909   20862     269    5752    8589       0
 -19.600     120    2395    2534     303    1280   25211   36142    6594    2316   54466   90587   20736     261    5609    8852       0
 -19.500     136    2308    2552     295    1281   24926   36141    6576    2362   54122   89874   20999     266    5658    8817       0
 -19.400     133    2305    2580     333    1205   25128   36051    6758    2297   54004   90440   20890     213    5716    8892       0
 -19.300     142    2367    2553     359    1268   25051   36032    6732    2280   54030   90327   20738     252    5641    8878       0
 -19.200     140    2340    2600     286    1160   24878   36228    6804    2225   53932   89930   20713     262    5729    8863       0
 -19.100     126    2308    2514     309    1245   24959   36400    6591    2239   53576   90032   20887     252    5686    8956       0
 -19.000     125    2254    2639     310    1205   25358   36255    6721    2269   53442   90204   20619     276    5619    8911       0
 -18.900     141    2208    2468     312    1197   24712   36192    6926    2193   53986   90313   20965     269    5720    9025       0
 -18.800     145    2131    2447     336    1149   24952   36366    6807    2237   53837   90762   21221     268    5552    9011       0
 -18.700     147    2081    2394     356    1190   24779   35951    6558    2158   54160   90999   21039     232    5698    8739       0
 -18.600     159    2149    2466     331    1219   24747   35424    6641    2100   54296   91873   21284     248    5731    9062       0
 -18.500     128    2178    2446     329    1153   24745   35268    6694    2159   54776   91696   21376     214    5871    9080       0
 -18.400     141    2136    2377     323    1179   24517   34909    6421    2099   54967   91522   21388     253    5822    9051       0
 -18.300     126    2149    2530     305    1079   24574   35047    6290    2092   55327   91296   21300     267    5817    9110       0
 -18.200     107    2105    2546     343    1158   24164   34853    6335    2164   55454   92066   21472     256    5687    9061       0
 -18.100     132    2040    2587     324    1128   24320   34551    6257    2135   55243   92512   21248     255    5618    8978       0
 -18.000      96    2101    2635     299    1119   24256   34824    6211    2047   55022   92499   21462     258    5782    9161       0
 -17.900     113    2111    2551     335    1135   24334   34206    6303    2088   55100   93040   21740     243    5801    9015       0
 -17.800     152    2093    2526     323    1154   24177   34495    6252    2055   55225   93166   22200     253    5887    9300       0
 -17.700     150    2143    2563     334    1137   23748   34431    6347    2072   54885   93163   22216     243    5822    9244       0
 -17.600     139    2026    2467     350    1146   23922   34719    6186    2105   54943   93952   22037     249    5869    9415       0
 -17.500     155    2073    2494     320    1076   23919   34591    6145    2064   54755   94424   21617     250    5778    9391       0
 -17.400     126    2139    2464     310    1049   23692   34545    6120    2069   54789   94357   21951     264    5728    9274       0
 -17.300     123    2023    2460     292    1103   23539   34350    6160    2038   54740   94412   21719     258    5912    9303       0
 -17.200     117    2053    2377     309    1085   23598   34549    6288    2117   54759   94699   21719     253    5909    9375       0
 -17.100     132    1991    2554     323    1048   23628   34726    6238    2027   54872   94846   21840     304    5881    9473       0
 -17.000     145    2040    2589     332    1061   23512   34853    6200    2101   54517   94699   22093     284    5845    9561       0
 -16.900     133    2011    2611     340    1031   23572   34677    6144    2012   54819   95539   22116     258    6018    9637       0
 -16.800     135    1979    2599     308    1016   23224   34737    6176    2099   54799   94921   22224     240    5892    9691       0
 -16.700     139    1990    2525     338    1084   23235   34686    6208    2156   54290   95578   22496     295    5914    9662       0
 -16.600     162    1995    2621     339    1071   23146   34412    6187    2164   54668   95995   22175     250    5990    9535       0
 -16.500     161    1920    2445     325    1036   23152   34412    6219    2193   54701   96193   22702     309    5803    9550       0
 -16.400     139    1956    2427     323    1081   22966   34248    6280    2133   54344   97022   22732     265    5990    9559       0
 -16.300     140    1906    2420     324    1048   22986   34287    6406    2203   54504   97458   22795     274    6045    9643       0
 -16.200     110    1928    2449     355    1077   23294   34207    6430    2086   54438   97250   23216     273    5969    9730       0
 -16.100     127    1887    2421     356    1056   23088   34297    6500    2106   54487   98292   23254     242    5805    9814       0
 -16.000     128    1964    2386     312    1106   23154   34397    6350    2199   54527   97950   23391     305    5902    9908       0
 -15.900     129    2038    2415     328    1079   23298   34684    6421    2240   54906   98145   23459     279    5900    9842       0
 -15.800     135    2018    2444     359    1042   23473   35037    6366    2236   55005   99080   23583     261    6021    9755       0
 -15.700     156    2057    2500     324    1081   23089   35088    6583    2222   55200   99247   23445     249    5948    9873       0
 -15.600     162    2021    2487     345    1027   23420   35130    6582    2195   55156   98812   23574     285    5857    9823       0
 -15.500     143    1971    2506     334    1154   23492   35488    6562    2136   54793   99769   23527     268    6020   10036       0
 -15.400     145    2070    2577     352    1007   23661   35278    6580    2171   54875   99722   23497     295    5975    9987       0
 -15.300     143    2078    2575     336    1126   23895   35120    6549    2126   55079   99912   23456     255    5889    9885       0
 -15.200     132    2010    2623     346    1033   23954   35139    6490    2159   55274  100469   23933     257    5955   10193       0
 -15.100     126    2062    2578     357    1078   23825   35105    6600    2095   54892  100994   23727     265    5944    9974       0
 -15.000     119    2064    2682     332    1078   23389   34903    6538    2260   55395  101218   23779     279    6035   10114       0
 -14.900     109    2011    2587     357    1109   23084   34968    6457    2117   55614  100836   24026     256    5911   10113       0
 -14.800     126    2013    2618     389    1049   23122   34708    6380    2277   55292  101651   23988     285    5870   10073       0
 -14.700     120    2060    2631     358    1104   23246   35126    6288    2185   55434  100662   24217     274    5993   10281       0
 -14.600     151    2105    2514     342    1100   23410   35056    6341    2245   55301  101308   24015     257    5985   10227       0
 -14.500     123    2116    2485     348    1132   23112   35018    6505    2156   55785  101996   24250     282    5923   10355       0
 -14.400     146    2062    2438     294    1133   23286   34949    6402    2103   55415  101743   24522     258    5750   10106       0
 -14.300     109    2139    2517     320    1125   23244   34794    6430    2183   55885  101733   24707     301    5936   10398       0
 -14.200     149    2113    2544     340    1195   23070   34677    6481    2210   55680  102333   24734     249    5922   10089       0
 -14.100     134    2126    2514     366    1189   22888   34361    6291    2235   55576  101325   24744     247    5981   10374       0
 -14.000     137    2113    2399     338    1150   22713   34671    6226    2196   55971  102217   24700     277    6015   10258       0
 -13.900     143    2172    2464     319    1135   22697   34285    6275    2284   55738  101794   24631     307    6048   10461       0
 -13.800     123    2103    2505     329    1133   22602   34111    6355    2207   56452  102994   24574     258    6081   10323       0
 -13.700     140    2159    2500     311    1112   22558   33628    6354    2183   56716  102558   24612     286    5983   10421       0
 -13.600     146    2139    2525     308    1205   22464   33800    6300    2155   56704  102704   24511     245    6047   10439       0
 -13.500     139    2069    2552     295    1241   22669   33238    6309    2104   57005  102671   24288     271    6162   10293       0
 -13.400     134    2149    2477     316    1210   22663   33485    6159    2084   56659  102064   24587     288    6047   10483       0
 -13.300     137    2027    2523     315    1186   22418   33366    6314    2191   57164  101927   24368     289    5952   10274       0
 -13.200     107    2009    2468     355    1183   22633   33247    6024    2157   56561  102724   24857     251    6152   10485       0
 -13.100     113    2012    2440     309    1153   22205   33256    6021    2144   56544  102122   24801     280    6104   10353       0
 -13.000     130    1971    2383     325    1080   22202   32649    6069    2105   56369  102039   24664     260    6134   10577       0
 -12.900     110    2069    2398     325    1091   22233   32506    6105    2111   56799  102520   24589     284    5985   10319       0
 -12.800     107    2012    2354     316    1002   22112   32393    5877    2119   55848  102199   24627     258    5989   10663       0
 -12.700      97    2029    2380     310    1000   22228   32238    5987    2098   56393  102655   24725     277    6002   10380       0
 -12.600     109    2060    2377     304    1014   22397   32113    5958    2147   55711  102458   24687     253    5997   10606       0
 -12.500     102    1829    2430     308     977   22164   32550    5982    2090   56183  102010   24490     249    6066   10607       0
 -12.400     109    1910    2279     284     964   21733   32232    5888    2132   56217  102264   24500     225    6003   10382       0
 -12.300      97    1901    2338     291    1000   21905   32366    5851    2166   56120  102124   24928     268    6041   10534       0
 -12.200     105    1851    2331     303     965   21903   32095    5931    2200   56114  101954   24884     254    5980   10547       0
 -12.100     111    1920    2272     283    1015   21240   32295    5890    2132   56297  102328   24810     251    6205   10592       0
 -12.000     127    1890    2276     325     993   21737   32145    6012    2220   56279  102287   24986     248    6002   10315       0
 -11.900     113    1909    2384     301     948   21602   32304    6103    2186   55535  101839   24976     271    6094   10489       0
 -11.800     133    1928    2319     286     994   21457   32168    5927    2216   56627  102443   24799     249    6287   10544       0
 -11.700     158    1969    2229     358     974   21766   32273    5897    2210   56620  101722   24769     292    6166   10511       0
 -11.600     113    2043    2280     323    1048   21606   32194    5913    2270   56754  101617   24410     285    6149   10345       0
 -11.500     116    1908    2203     316    1023   21351   32057    5721    2361   56331  101886   24402     304    6178   10570       0
 -11.400     113    1852    2045     304    1075   21356   31837    5818    2363   56785  101657   24437     269    6136   10397       0
 -11.300     114    1871    2100     263    1030   21725   31394    5797    2322   56665  102000   24297     274    6161   10414       0
 -11.200     121    1831    2091     279    1068   21697   31460    5740    2244   56605  101528   24542     304    6021   10399       0
 -11.100     148    1821    2141     293    1131   21714   31853    5879    2313   56875  101476   24060     295    6227   10426       0
 -11.000     129    1832    2102     305    1115   21846   32074    5882    2373   56383  100431   24002     275    6101   10326       0
 -10.900     123    1846    2079     259    1142   22305   31978    5983    2366   57084  100685   23890     293    6216   10250       0
 -10.800     126    1855    2128     261    1144   22591   32166    5901    2355   57485  100515   23732     278    6333   10357       0
 -10.700     143    1795    2205     273    1123   22521   32001    5749    2442   58147  100834   23885     314    6137   10210       0
 -10.600     161    1896    2108     273    1146   22492   31803    5780    2373   57987  101125   23766     260    6140   10139       0
 -10.500     112    1866    2048     264    1196   22653   31915    5729    2441   57824  100332   23872     269    6283   10212       0
 -10.400     122    1937    2160     280    1190   22580   31846    5821    2551   58585   99668   23478     303    6084   10040       0
 -10.300     124    1864    2179     270    1154   22555   32001    5774    2478   58390   99608   23701     279    6157   10054       0
 -10.200     120    1824    2140     296    1242   22640   31965    5880    2582   58359  100126   23674     305    6061   10125       0
 -10.100     136    1853    2191     283    1168   22594   31854    5877    2660   58688   99633   23798     313    6075   10039       0
 -10.000     140    1952    2290     275    1214   23032   32474    5873    2555   58736   98875   23589     316    6204    9915       0
  -9.900     136    1941    2288     305    1235   23245   31859    5902    2605   58875   98233   23411     315    6134    9922       0
  -9.800     121    1929    2342     327    1243   23479   32044    5908    2685   58979   98624   23227     308    6243    9987       0
  -9.700     159    1989    2376     291    1249   24155   32095    5754    2864   58711   97798   23103     331    6316    9831       0
  -9.600     137    1922    2396     289    1343   24013   32183    5853    2711   59444   97867   22817     343    6325    9887       0
  -9.500     144    1955    2498     299    1390   24370   32821    5897    2666   59810   97972   23051     349    6335    9910       0
  -9.400     134    2062    2530     275    1413   24353   32459    5917    2908   59419   98007   22787     308    6323    9765       0
  -9.300     152    2073    2516     272    1344   24361   32631    5901    2808   59995   97948   22993     348    6141    9863       0
  -9.200     139    2099    2499     298    1361   24491   32881    5935    2674   59856   97301   22721     314    6208    9551       0
  -9.100     154    2236    2529     283    1332   24451   33078    5970    2640   59730   97435   22763     360    6310    9828       0
  -9.000     154    2222    2341     306    1335   24832   33381    5901    2623   59131   97373   22328     289    6283    9594       0
  -8.900     127    2255    2357     281    1350   25027   33453    5909    2676   58765   96255   22096     272    6034    9712       0
  -8.800     149    2352    2492     305    1392   25151   33519    5864    2629   58393   95833   21863     319    6098    9366       0
  -8.700     158    2318    2635     351    1349   25233   34138    6172    2529   58688   95261   22057     293    6095    9468       0
  -8.600     164    2393    2629     346    1377   25253   34536    6173    2574   58870   94600   21914     294    6107    9385       0
  -8.500     154    2436    2605     329    1374   25725   34759    6104    2599   58392   94366   21502     308    6028    9439       0
  -8.400     148    2532    2706     297    1406   26020   34712    6042    2590   58179   93961   21437     324    6010    9281       0
  -8.300     179    2384    2538     334    1406   25640   35046    6130    2734   57956   93335   21418     314    5945    9342       0
  -8.200     181    2525    2574     337    1407   25938   35398    6094    2538   57819   92748   21507     299    6085    9221       0
  -8.100     177    2575    2588     354    1440   26066   35361    6243    2580   57329   92447   21156     311    5946    9112       0
  -8.000     194    2482    2679     355    1390   26055   35595    6147    2624   57595   92014   21153     287    6055    9137       0
  -7.900     208    2584    2762     330    1407   26328   35562    6198    2727   57571   92415   20710     277    6102    9157       0
